Table 1
OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
100699,2.11739E+11,2.11739E+11,21,173,920200,3,336,"Lexington-Fayette--Richmond--Frankfort, KY",34460,"Mount Sterling, KY",46432,13751,17901,1517.928381,9.3984485,1508.529933,1508.52993,1856,798,755,0.565,16,0.021192053,342,0.452980132,397,0.525827815,750,166,313,271,0.221333333,636,35,99,371,131,0,35,44,371,90,0,0,41,55,95,265,276,0.149371069,0.528991825,1.230336875,0.421602507,0.023201396,0.065626805,0.245934796,0.08683951,0,0.023201396,0.029167469,0.245934796,0.059660732,0,0,0.027178778,0.036459336,0.950594331,0,0.842384106,0.785532052,0.676620481,0.738892087,0.636669446,0.737767876,0.59438298,0.563618969,0.66045841,0.510433387,0.917748918,1.179245283,0.835900842,7.444817244,2.297170121,4.980329445,0.167317678,22.91905467,3.818286847,28.00077021,4.242540941,0,0,-99999,0,0,-99999,-99999,-99999,12925,11464,-99999,-99999,0.059730117,0.88261404,0.054895013,0.879748293,-99999,-99999,-99999,-99999,17,13,7,1,7.666666667,12645.90372,6142974.115
100700,2.11739E+11,2.11739E+11,21,173,920500,1,336,"Lexington-Fayette--Richmond--Frankfort, KY",34460,"Mount Sterling, KY",46432,13751,17901,4265.272172,84.6522593,4180.619913,4180.619913,1652,641,570,0.551,16,0.028070175,162,0.284210526,392,0.687719298,502,114,204,184,0.227091633,68,43,3,19,3,0,43,3,19,1,0,0,2,0,27,32,9,0.397058824,0.153326543,0.395156707,0.01626553,0.010285556,0.000717597,0.004544781,0.000717597,0,0.010285556,0.000717597,0.004544781,0.000239199,0,0,0.000478398,0,0.169592074,0,0.119298246,0.664688904,0.572531859,0.589979881,0.456630287,0.271848135,0.273802421,0.28619514,0.008450914,0.079069767,0.238596491,7.382352941,0.001691139,2.505069775,0.122994047,1.020250441,1.361825287,4.901091328,0.306174689,3.827183608,0,3.061746886,0.306174689,-99999,0,0,-99999,-99999,-99999,9212,8949,-99999,-99999,0.042571283,0.629063098,0.042852012,0.686746988,-99999,-99999,-99999,-99999,4,7,4,1,3.5,24286.55369,17261321.32
100701,2.1206E+11,2.1206E+11,21,205,950200,6,,,,,0,0,0,12112.03892,153.241536,11958.79739,11958.79739,2321,1145,803,0.579,33,0.04109589,284,0.353673724,486,0.605230386,715,171,274,270,0.239160839,162,46,10,65,22,19,46,7,65,4,19,0,18,3,61,76,25,0.37654321,0.095745413,0.194083061,0.013546513,0.003846541,0.000836204,0.005435329,0.00183965,0.001588789,0.003846541,0.000585343,0.005435329,0.000334482,0.001588789,0,0.001505168,0.000250861,0.109291926,0,0.201743462,0.88124012,0.88124012,0.781330126,0.731156992,0.385431187,0.467806676,0.487856471,0.099559371,0,0,4.413580247,0.032923116,3.696252345,0.881006386,2.542792284,0.272453676,5.800395955,1.016824653,7.385358003,0.267585435,0.749239218,0.107034174,-99999,0,0,-99999,-99999,-99999,2153,2753,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,7,17,4,1,5.666666667,43515.6871,49016750.56
100702,2.1206E+11,2.1206E+11,21,205,950300,1,,,,,0,0,0,1501.021305,47.3903206,1453.630984,1270.40783,1007,787,587,0.7,58,0.098807496,355,0.604770017,174,0.296422487,547,169,219,159,0.308957952,1078,138,181,51,262,446,138,144,51,111,446,0,151,37,545,397,136,0.505565863,0.619486106,0.792658842,0.848546407,0.108626535,0.142473933,0.040144589,0.206232986,0.351068365,0.108626535,0.113349427,0.040144589,0.087373517,0.351068365,0,0.118859469,0.029124506,1.468032514,0,1.836456559,0.879820328,0.879820328,0.856501444,0.801501182,0.873894382,0.70238857,0.772373942,0.453127409,0,0,0.50742115,0.611048558,8.719171085,0,3.90157467,4.817596415,36.84984743,0,22.45411686,4.843044814,17.61107205,5.283321615,-99999,0,0,-99999,-99999,-99999,4526,3903,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,20,19,8,1,9.5,18020.00001,6074551.41
100703,2.1206E+11,2.1206E+11,21,205,950300,3,,,,,0,0,0,11471.59057,543.0845343,10928.50603,4087.8433,2442,979,812,0.645,122,0.150246305,180,0.221674877,510,0.628078818,607,172,257,178,0.283360791,398,5,51,218,72,52,5,51,218,2,52,36,34,0,123,147,128,0.309045226,0.239490589,0.59738102,0.097361853,0.001223139,0.012476016,0.053328854,0.0176132,0.012720644,0.001223139,0.012476016,0.053328854,0.000489256,0.012720644,0.0088066,0.008317344,0,0.336852442,0,0.490147783,0.760016023,0.760016023,0.703012636,0.657868661,0.578066722,0.595762334,0.595974918,0.482553894,0,0,1.525125628,0.591481053,2.874398251,0.370696669,1.589644808,0.914056774,4.335494702,1.639748374,4.919245123,0.585624419,0.702749303,0,-99999,0,0,-99999,-99999,-99999,2087,2202,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,13,14,4,1,6.166666667,37325.8514,46424899.33
100704,2.1206E+11,2.1206E+11,21,205,950100,1,,,,,0,0,0,37144.16713,119.811377,37024.35576,20907.83094,1606,553,553,0.548,27,0.048824593,255,0.461121157,271,0.49005425,741,142,300,299,0.191632928,114,0,0,104,10,0,0,0,104,4,0,0,6,0,13,69,32,0.114035088,0.02644942,0.076813324,0.005452502,0,0,0.004974213,0.00047829,0,0,0,0.004974213,0.000191316,0,0,0.000286974,0,0.031901922,0,0.206148282,0.428810965,0.18467883,0.32428658,0.171327357,0.46252364,0.182996571,0.120567872,2.15908E-05,0,0,6.5,0.004086771,1.576531474,0.214041816,0.92460376,0.437885898,1.072245531,0.639578988,1.538446756,0.034571837,0.017285919,0,-99999,0,0,-99999,-99999,-99999,1924,2662,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,9,2,1,1,2.5,65400.38818,150320407
100705,2.1206E+11,2.1206E+11,21,205,950200,5,,,,,0,0,0,1847.266721,7.0430913,1840.223629,1840.22363,1572,562,545,0.717,16,0.029357798,125,0.229357798,404,0.741284404,385,101,144,140,0.262337662,610,173,108,7,253,69,173,37,7,138,69,0,115,71,249,234,127,0.408196721,0.305397665,0.854244003,0.331481452,0.094010313,0.058688519,0.003803886,0.137483291,0.037495443,0.094010313,0.020106252,0.003803886,0.074990886,0.037495443,0,0.062492405,0.038582267,0.636879117,0,1.119266055,0.824336349,0.824336349,0.887134588,0.830167217,0.777031625,0.771259962,0.85575154,0.549303636,0,0,0.631147541,0.691527432,5.745532268,0.917435022,0.572413704,4.255683541,17.86078576,0.695567636,4.521189636,0.695567636,19.12811,1.391135272,-99999,0,0,-99999,-99999,-99999,3838,3540,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,18,20,6,1,8.666666667,15937.45151,7475787.264
100706,2.1206E+11,2.1206E+11,21,205,950300,2,,,,,0,0,0,3713.04815,3.7102065,3709.337943,2658.51139,865,506,322,0.654,68,0.211180124,55,0.170807453,199,0.618012422,335,112,133,90,0.334328358,33,8,2,10,13,0,8,2,10,1,0,0,12,0,20,7,6,0.606060606,0.190332079,0.325370056,0.012412962,0.003009203,0.000752301,0.003761504,0.004889955,0,0.003009203,0.000752301,0.003761504,0.00037615,0,0,0.004513804,0,0.202745041,0,0.102484472,0.896060737,0.771824708,0.838203272,0.648749242,0.263943427,0.296085835,0.312158578,0.007792875,0,0,10.15151515,0.000106059,3.442964239,0.344165629,2.416889169,0.681909441,7.077144331,0.690150113,9.317026522,0.862687641,0,0,-99999,0,0,-99999,-99999,-99999,3254,3276,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,4,13,4,1,4.5,22989.66663,15026497.28
100707,2.1206E+11,2.1206E+11,21,205,950200,3,,,,,0,0,0,1583.627576,13.8640397,1569.763537,1466.59742,1671,342,342,0.521,0,0,131,0.383040936,211,0.616959064,430,118,164,148,0.274418605,3043,65,33,13,2690,242,65,13,13,38,242,1210,1442,20,522,1222,1299,0.171541242,0.233192828,1.139371976,2.074870689,0.044320274,0.022501062,0.008864055,1.834177507,0.165007791,0.044320274,0.008864055,0.008864055,0.025910314,0.165007791,0.825038953,0.98322824,0.013637007,2.308063518,0,8.897660819,0.288833661,0.288833661,0.547487536,0.547487536,0.415927553,0.321669523,0.356695706,0.38268397,0,0,0.14130792,0.423715906,4.09158839,0.725435837,0.282373058,3.083779495,9.92475595,1.630818872,2.446228308,0.407704718,9.377208514,1.630818872,-99999,0,0,-99999,-99999,-99999,5021,3517,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,8,10,5,1,5,13978.18931,6408851.963
100708,2.1185E+11,2.1185E+11,21,185,30401,3,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",31140,"Louisville/Jefferson County, KY-IN",1252890,646247,607669,2195.760746,18.0328638,2177.727882,2177.727882,1776,662,624,0.587,0,0,65,0.104166667,559,0.895833333,987,230,248,509,0.233029382,143,0,1,35,106,1,0,1,35,104,1,0,2,0,43,61,39,0.300699301,0.303986557,0.815528889,0.06566477,0,0.000459194,0.016071797,0.048674585,0.000459194,0,0.000459194,0.016071797,0.047756196,0.000459194,0,0.000918388,0,0.369651326,0,0.229166667,0.458661285,0.395069327,0.438178657,0.339139778,0.372531867,0.386828775,0.408077335,0.361448148,0.149035956,0.253097345,6.902097902,0.002733704,4.708083339,0.802487137,3.905596202,0,7.447909416,3.232727127,8.522644243,1.763305705,0,0,-99999,0,0,-99999,-99999,-99999,31105,28010,-99999,-99999,0.000477693,0.226323525,0.00053423,0.285690972,-99999,-99999,-99999,-99999,7,4,5,1,3.833333333,15531.12329,8886122.834
100709,2.1206E+11,2.1206E+11,21,205,950200,2,,,,,0,0,0,1683.821931,6.7576908,1677.064241,613.90282,914,264,264,0.435,59,0.223484848,157,0.59469697,48,0.181818182,269,66,100,103,0.24535316,153,10,20,7,116,0,10,6,7,8,0,0,108,14,41,80,32,0.267973856,0.43003549,1.488834992,0.249225114,0.016289223,0.032578446,0.011402456,0.188954988,0,0.016289223,0.009773534,0.011402456,0.013031378,0,0,0.17592361,0.022804912,0.679260603,0,0.579545455,0.57367718,0.494138627,0.594612943,0.51235072,0.589699095,0.483116981,0.529739757,0.776102688,0,0,1.758169935,0.468523071,3.500326735,0,0.018109512,3.482217223,11.57985456,0,0.381619251,0,11.83019679,3.434573262,-99999,0,0,-99999,-99999,-99999,2235,2210,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,13,9,5,1,5.666666667,11765.18246,6814333.063
100710,2.1206E+11,2.1206E+11,21,205,950400,3,,,,,0,0,0,13273.77216,19.3570727,13254.41509,13254.41509,1022,460,430,0.558,0,0,90,0.209302326,340,0.790697674,356,81,152,123,0.22752809,28,4,0,11,13,0,4,0,11,3,0,0,10,0,9,17,2,0.321428571,0.034705417,0.077106383,0.002112504,0.000301786,0,0.000829912,0.000980805,0,0.000301786,0,0.000829912,0.00022634,0,0,0.000754466,0,0.03681792,0,0.065116279,0.911388702,0.622119574,0.903178956,0.602119304,0.210123303,0.213017373,0.221204471,0.000269142,0,0,12.71428571,8.17618E-06,2.838337173,0.472391153,2.240079186,0.125866834,2.415400437,1.931431891,3.331720012,0.193143189,0,0,-99999,0,0,-99999,-99999,-99999,2159,2756,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,3,12,3,1,3.833333333,62495.53406,53718226.31
100711,2.1206E+11,2.1206E+11,21,205,950100,3,,,,,0,0,0,14473.78737,124.9342542,14348.85311,14348.85311,2102,1064,855,0.558,98,0.114619883,176,0.205847953,581,0.679532164,1077,238,422,417,0.220984215,1914,476,30,1146,213,49,476,5,1146,53,49,138,22,25,309,979,626,0.161442006,0.074152268,0.146492544,0.133390452,0.033173383,0.002090759,0.07986701,0.014844392,0.003414907,0.033173383,0.00034846,0.07986701,0.003693675,0.003414907,0.009617493,0.001533224,0.0017423,0.20754272,0,2.238596491,0.65643109,0.65643109,0.557579549,0.557579549,0.752548402,0.809597024,0.796279229,0.56901048,0,0,0.562695925,0.645775037,3.234636157,0.43101572,2.524185773,0.279434664,3.911939133,0.892057358,5.040124074,0.401425811,0.22301434,0,-99999,0,0,-99999,-99999,-99999,3305,2580,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,18,10,4,1,6.333333333,51398.94171,58574617.54
100712,2.1059E+11,2.1059E+11,21,59,400,5,,,36980,"Owensboro, KY",117987,52638,50570,568.480731,0,568.480731,566.0047021,2679,1130,1101,0.526,25,0.02270663,526,0.477747502,550,0.499545867,1140,297,442,401,0.260526316,958,271,5,9,634,39,271,5,9,72,39,0,562,0,290,467,201,0.302713987,1.996449845,4.733176226,1.692565444,0.478794609,0.008833849,0.015900928,1.120132037,0.068904021,0.478794609,0.008833849,0.015900928,0.127207424,0.068904021,0,0.992924613,0,3.689015289,0,0.870118074,0.516946657,0.516946657,0.595060612,0.512736456,0.601553292,0.634031182,0.703712226,0.57304231,0.526807809,0.913250715,1.189979123,0.826976398,18.19740078,1.891559791,0.743624761,15.56221623,79.2084543,4.503230911,7.880654094,0,72.05169457,25.89357774,-99999,0,0,-99999,-99999,-99999,20688,17387,-99999,-99999,0.016033158,0.829710436,0.015353207,0.868481518,-99999,-99999,-99999,-99999,13,9,12,1,8,7642.630784,2300607.692
100713,2.1059E+11,2.1059E+11,21,59,600,4,,,36980,"Owensboro, KY",117987,52638,50570,366.2795423,0,366.2795423,366.2795423,2221,1071,904,0.489,0,0,288,0.318584071,616,0.681415929,939,218,355,366,0.232161874,46,0,0,5,21,20,0,0,5,19,20,0,2,0,17,18,11,0.369565217,2.923996228,6.063674717,0.12558714,0,0,0.013650776,0.057333259,0.054603104,0,0,0.013650776,0.051872949,0.054603104,0,0.00546031,0,3.049583367,0,0.050884956,0.875030738,0.597301402,0.79701114,0.53134076,0.173403088,0.271665623,0.298341483,0.003935159,0.040582267,0.093401015,20.41304348,3.707E-09,16.5009334,2.262191021,0.532662332,13.70608004,65.25638819,1.747299333,1.747299333,0,69.89197333,17.47299333,-99999,0,0,-99999,-99999,-99999,22438,19534,-99999,-99999,0.017389404,0.899895725,0.017249068,0.975724276,-99999,-99999,-99999,-99999,2,9,11,1,5.833333333,5384.716365,1482310.938
100714,2.1059E+11,2.1059E+11,21,59,200,1,,,36980,"Owensboro, KY",117987,52638,50570,1868.752066,834.7396295,1034.012436,1022.46396,1198,699,567,0.662,79,0.139329806,263,0.463844797,225,0.396825397,417,130,194,93,0.3117506,1226,52,22,1050,89,13,52,0,1050,39,13,0,50,22,101,496,629,0.082381729,0.683642678,1.17167944,1.199064268,0.050857538,0.021516651,1.026931062,0.087044633,0.012714385,0.050857538,0,1.026931062,0.038143154,0.012714385,0,0.048901479,0.021516651,1.882706946,0,2.162257496,0.358833875,0.358833875,0.350093389,0.301659428,0.568651325,0.756560781,0.676145974,0.942714165,0.988448845,0.507608034,0.340130506,0.516918791,6.839178165,0,1.651504575,5.187673591,31.37014495,0,4.951584547,4.332636479,25.3768708,6.808428752,-99999,0,0,-99999,-99999,-99999,18425,15125,-99999,-99999,0.014279337,0.73895083,0.013355798,0.755494505,-99999,-99999,-99999,-99999,12,4,8,1,5.666666667,14769.46697,7562731.129
100715,2.1059E+11,2.1059E+11,21,59,900,1,,,36980,"Owensboro, KY",117987,52638,50570,428.8573702,0.1855721,428.6717981,390.7516308,1413,521,521,0.518,19,0.03646833,202,0.387715931,300,0.575815739,510,146,186,178,0.28627451,98,0,62,2,33,1,0,62,2,0,1,0,33,0,28,32,38,0.285714286,1.333327769,3.616107749,0.250798697,0,0.158668564,0.005118341,0.084452623,0.00255917,0,0.158668564,0.005118341,0,0.00255917,0,0.084452623,0,1.584126466,0,0.188099808,0.564369324,0.486121276,0.564369324,0.376246216,0.348407307,0.321460324,0.355068349,0.028356526,0.12971542,0.322368421,5.204081633,0.014934495,12.4031,4.34698559,0.407562137,7.648552277,24.89251695,2.985967366,2.985967366,1.492983683,25.38072261,4.47895105,-99999,0,0,-99999,-99999,-99999,21756,17903,-99999,-99999,0.016860855,0.872543515,0.015808849,0.894255744,-99999,-99999,-99999,-99999,6,5,7,1,4.5,6288.721815,1735558.611
100716,2.1059E+11,2.1059E+11,21,59,1701,2,,,36980,"Owensboro, KY",117987,52638,50570,555.8455196,13.4459465,542.3995731,533.87954,3018,1279,1279,0.582,129,0.100860047,615,0.48084441,535,0.418295543,1327,336,551,440,0.253202713,1554,0,675,347,170,362,0,675,347,11,362,11,148,0,354,636,564,0.227799228,2.395671503,5.652960591,2.910768972,0,1.264330152,0.649959352,0.31842389,0.678055578,0,1.264330152,0.649959352,0.020603899,0.678055578,0.020603899,0.277216093,0,5.306440475,0,1.215011728,0.922200248,0.794340057,0.7425105,0.639787266,0.863468058,0.69161739,0.726244514,0.668501228,0.679790026,0.921207914,0.853925354,0.8640932,12.36098889,1.151157666,0.685771229,10.52406,44.85549253,0,1.179941932,1.179941932,51.91744499,8.259593521,-99999,0,0,-99999,-99999,-99999,21547,18914,-99999,-99999,0.016698881,0.864161386,0.01670159,0.944755245,-99999,-99999,-99999,-99999,20,13,9,1,8.833333333,8409.083312,2249476.219
100717,2.1029E+11,2.1029E+11,21,29,21102,2,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",31140,"Louisville/Jefferson County, KY-IN",1252890,646247,607669,16099.48767,120.5119055,15978.97577,15305.5949,2718,1100,1040,0.588,15,0.014423077,240,0.230769231,785,0.754807692,1264,246,403,615,0.194620253,4706,37,0,4541,128,0,37,0,4541,117,0,0,11,0,795,2021,1890,0.168933277,0.071869144,0.177582121,0.307469264,0.002417417,0,0.296688893,0.008362955,0,0.002417417,0,0.296688893,0.007644263,0,0,0.000718691,0,0.379338408,0,4.525,0.155268148,0.105987,0.12879652,0.085864347,0.441901098,0.629411212,0.460329944,0.83959024,0.732219828,0.423450586,0.268593285,0.481231558,2.13240097,0.411132772,1.617567557,0.103700641,1.736361605,0.680894706,1.962578857,0.240315778,0.280368408,0,-99999,0,0,-99999,-99999,-99999,22524,18305,-99999,-99999,0.000345911,0.163887191,0.000349128,0.186703793,-99999,-99999,-99999,-99999,8,2,2,1,2.666666667,43572.76424,65153740.24
100718,2.1029E+11,2.1029E+11,21,29,21101,3,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",31140,"Louisville/Jefferson County, KY-IN",1252890,646247,607669,5454.91486,84.9445786,5369.970281,5369.97028,1980,779,719,0.642,0,0,154,0.21418637,565,0.78581363,596,112,199,285,0.187919463,2729,7,92,2280,313,37,7,24,2280,270,37,22,21,68,381,984,1364,0.139611579,0.14506598,0.368717124,0.508196481,0.001303545,0.017132311,0.424583355,0.058287101,0.006890168,0.001303545,0.004469298,0.424583355,0.050279608,0.006890168,0.004096857,0.003910636,0.012663012,0.653262461,0,3.795549374,0.364379107,0.364379107,0.318648355,0.318648355,0.544801968,0.730385805,0.631397295,0.597913895,0.840942875,0.358496241,0.218395016,0.457670867,3.747686212,0.842691546,2.278363844,0.626630822,4.252626887,2.62198844,4.648070416,0.595906464,0.834269049,0,-99999,0,0,-99999,-99999,-99999,36549,32634,-99999,-99999,0.000561299,0.26593469,0.000622423,0.332853952,-99999,-99999,-99999,-99999,11,4,4,1,4.166666667,26563.6031,22075733.66
100719,2.1029E+11,2.1029E+11,21,29,21101,2,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",31140,"Louisville/Jefferson County, KY-IN",1252890,646247,607669,2470.360505,82.8672089,2387.493296,2387.493296,4443,1446,1363,0.667,0,0,248,0.181951577,1115,0.818048423,2213,480,773,960,0.216900136,723,92,58,395,146,32,92,8,395,138,32,0,8,50,137,381,205,0.189488243,0.605656151,1.860947634,0.302828075,0.03853414,0.024293262,0.165445491,0.061152004,0.013403179,0.03853414,0.003350795,0.165445491,0.057801209,0.013403179,0,0.003350795,0.020942467,0.908484226,0,0.530447542,0.780428158,0.780428158,0.68406314,0.640136008,0.603126008,0.630498066,0.632577131,0.503333812,0.279907085,0.492506812,3.060857538,0.12734472,5.906786939,0.529736165,1.43452166,3.942529113,16.18058575,0.80419074,8.309970977,0.80419074,13.93930615,0.53612716,-99999,0,0,-99999,-99999,-99999,43811,42663,-99999,-99999,0.000672825,0.318773829,0.000813704,0.435145803,-99999,-99999,-99999,-99999,13,13,6,1,6.666666667,20296.71592,9997410.994
100720,2.1029E+11,2.1029E+11,21,29,20500,2,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",31140,"Louisville/Jefferson County, KY-IN",1252890,646247,607669,452.6283902,0.9024092,451.725981,451.72598,3537,1296,1229,0.616,7,0.005695688,522,0.424735557,700,0.569568755,1719,363,604,752,0.211169284,642,72,33,164,177,196,72,33,164,87,196,0,90,0,222,243,177,0.345794393,2.868995934,7.82996807,1.421215579,0.159388663,0.073053137,0.363051955,0.391830463,0.43389136,0.159388663,0.073053137,0.363051955,0.192594634,0.43389136,0,0.199235829,0,4.290211513,0,0.522375915,0.909640065,0.909640065,0.923712674,0.795920874,0.639281973,0.700437194,0.750131102,0.859730332,0.307250538,0.543837357,2.677570093,0.186827398,17.48803363,1.910013646,0.646171899,14.93184808,54.32957375,2.833576225,1.416788113,0,56.6715245,15.58466924,-99999,0,0,-99999,-99999,-99999,54939,53309,-99999,-99999,0.000843723,0.399742426,0.001016753,0.543730812,-99999,-99999,-99999,-99999,14,19,10,1,9.166666667,5946.158019,1831761.744
100721,2.1029E+11,2.1029E+11,21,29,21101,1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",31140,"Louisville/Jefferson County, KY-IN",1252890,646247,607669,3342.92299,35.7679721,3307.155018,3307.155018,466,182,182,0.442,0,0,0,0,182,1,319,67,108,144,0.210031348,481,10,42,383,46,0,10,42,383,5,0,0,41,0,91,173,217,0.189189189,0.055032195,0.140906609,0.14544223,0.003023747,0.012699737,0.115809509,0.013909236,0,0.003023747,0.012699737,0.115809509,0.001511873,0,0,0.012397363,0,0.200474425,0,2.642857143,0.504447285,0.43450724,0.454934899,0.352108708,0.680384921,0.709472487,0.610924349,0.809620295,0.984160507,0.7975,0.663201663,0.714052824,4.393028644,2.318846779,0.931873917,1.142307948,1.936165666,3.483356521,0.967599034,0,1.935198067,0,-99999,0,0,-99999,-99999,-99999,43951,42106,-99999,-99999,0.000674975,0.319792485,0.00080308,0.429464623,-99999,-99999,-99999,-99999,16,5,2,1,4.5,24619.07892,13528625.27
100722,2.10472E+11,2.10472E+11,21,47,200500,3,,,17300,"Clarksville, TN-KY",296295,83743,96859,1667.736463,1.2036241,1666.532839,1666.53284,1726,756,701,0.576,15,0.021398003,275,0.392296719,411,0.586305278,507,120,204,183,0.236686391,1232,338,92,33,459,310,338,76,33,59,310,2,398,16,379,610,243,0.30762987,0.453636425,1.035683161,0.73925936,0.202816285,0.055204433,0.01980159,0.275422115,0.186014936,0.202816285,0.045603662,0.01980159,0.035402843,0.186014936,0.001200096,0.238819176,0.009600771,1.192895785,0,1.757489301,0.845382318,0.845382318,0.744541441,0.744541441,0.849500719,0.771641426,0.853238037,0.457587665,0.832995267,0.583093732,0.411525974,0.55517382,11.34433411,5.474660244,1.107209388,4.762464476,15.87929106,9.216740075,1.536123346,0.768061673,16.51332597,3.072246692,-99999,0,0,-99999,-99999,-99999,11834,10147,-99999,-99999,0.007567507,0.459697782,0.006184416,0.457835131,-99999,-99999,-99999,-99999,20,17,6,1,8.5,14030.65244,6749240.079
100723,2.10472E+11,2.10472E+11,21,47,200500,1,,,17300,"Clarksville, TN-KY",296295,83743,96859,353.4510987,0.2515478,353.1995509,353.1995509,1624,991,684,0.619,61,0.089181287,327,0.478070175,296,0.432748538,862,217,334,311,0.251740139,585,192,56,162,79,96,192,56,162,75,96,0,4,0,239,246,100,0.408547009,2.805779332,4.597967341,1.656287497,0.54360205,0.158550598,0.45866423,0.223669594,0.271801025,0.54360205,0.158550598,0.45866423,0.212344551,0.271801025,0,0.011325043,0,4.462066829,0,0.855263158,0.939946686,0.939946686,0.859403839,0.740508899,0.774369854,0.788123792,0.837769309,0.716235276,0.529651426,0.808569454,1.473504274,0.622815922,17.88589524,0,2.896580059,14.98931518,103.3224417,0,32.61612301,9.06003417,81.54030753,18.12006834,-99999,0,0,-99999,-99999,-99999,12617,11133,-99999,-99999,0.008068214,0.490113817,0.006785365,0.502323693,-99999,-99999,-99999,-99999,18,17,14,1,10.83333333,5935.506404,1430397.298
